code,meigara,kana,kuramoto,ken,shi,address
1704,稲川,いながわ,稲川酒造店,福島県,耶麻郡,福島県耶麻郡猪苗代町新町4916
3857,明治一,めいじいち,磐梯酒造,福島県,耶麻郡,福島県耶麻郡磐梯町磐梯金上壇2568
1764,会津桜,あいづざくら,磐梯酒造,福島県,耶麻郡,福島県耶麻郡磐梯町磐梯金上壇2568
3786,乗丹坊,じょうたんぼう,磐梯酒造,福島県,耶麻郡,福島県耶麻郡磐梯町磐梯金上壇2568
1763,磐梯山,ばんだいさん,磐梯酒造,福島県,耶麻郡,福島県耶麻郡磐梯町磐梯金上壇2568
3431,會津龍が沢,,榮川酒造,福島県,耶麻郡,福島県耶麻郡磐梯町更科中曽根平6841-11
1249,雷神光,らいじんこう,榮川酒造,福島県,耶麻郡,福島県耶麻郡磐梯町更科中曽根平6841-11
392,栄川,えいせん,榮川酒造,福島県,耶麻郡,福島県耶麻郡磐梯町更科中曽根平6841-11
393,栄四郎,えいしろう,榮川酒造,福島県,耶麻郡,福島県耶麻郡磐梯町更科中曽根平6841-11
3672,愛汗,あいかん,会津錦,福島県,喜多方市,福島県喜多方市高郷町西羽賀2524
2713,会津錦,あいづにしき,会津錦,福島県,喜多方市,福島県喜多方市高郷町西羽賀2524
2712,会津栄川,あいづさかえがわ,栄川酒造,福島県,耶麻郡,福島県耶麻郡西会津町野沢本町甲1184
1701,萬代芳,ばんだいほう,白井酒造店,福島県,大沼郡,福島県大沼郡会津美里町永井野中町1862
1702,風が吹く,かぜがふく,白井酒造店,福島県,大沼郡,福島県大沼郡会津美里町永井野中町1862
406,学十郎,がくじゅうろう,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
3164,豊久仁,とよくに,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
3713,会津正宗,あいづまさむね,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
1825,ばんげぼんげ,ばんげぼんげ,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
82,真実,しんじつ,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
3163,豐圀,とよくに,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
407,夫婦さくら,めおとさくら,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
3712,滄海,そうかい,豊国酒造,福島県,河沼郡,福島県河沼郡会津坂下町市中一番甲3554
3876,絆結,きゆ,曙酒造,福島県,河沼郡,福島県河沼郡会津坂下町戌亥乙2
3845,大俵引き,おおたわらひき,曙酒造,福島県,河沼郡,福島県河沼郡会津坂下町戌亥乙2
403,一生青春,いっしょうせいしゅん,曙酒造,福島県,河沼郡,福島県河沼郡会津坂下町戌亥乙2
404,天明,てんめい,曙酒造,福島県,河沼郡,福島県河沼郡会津坂下町戌亥乙2
3518,鹿狼山,かろうさん,曙酒造,福島県,河沼郡,福島県河沼郡会津坂下町戌亥乙2
3875,絆舞,きずなまい,曙酒造,福島県,河沼郡,福島県河沼郡会津坂下町戌亥乙2
408,泉川,いずみかわ,廣木酒造本店,福島県,河沼郡,福島県河沼郡会津坂下町市中二番甲3574
409,飛露喜,ひろき,廣木酒造本店,福島県,河沼郡,福島県河沼郡会津坂下町市中二番甲3574
426,みだれ髪,みだれがみ,豊田酒造場,福島県,いわき市,福島県いわき市平下神谷吉袋31
3124,花園,はなぞの,豊田酒造場,福島県,いわき市,福島県いわき市平下神谷吉袋31
3122,松の友,,豊田酒造場,福島県,いわき市,福島県いわき市平下神谷吉袋31
1502,白冨士,,冨沢酒造店,福島県,いわき市,福島県いわき市平高月1
425,美ち乃久,みちのく,常磐酒類,福島県,いわき市,福島県いわき市
2778,勇冠,ゆうかん,御代酒造店,福島県,いわき市,福島県いわき市常磐岩ヶ岡町山ノ根25
2717,太平桜,たいへいざくら,太平桜酒造,福島県,いわき市,福島県いわき市常磐下湯長谷町町下92
2777,四時川,しときがわ,四家酒造店,福島県,いわき市,福島県いわき市内郷高坂町中平14
424,又兵衛,またべえ,四家酒造店,福島県,いわき市,福島県いわき市内郷高坂町中平14
2719,勿来の関,なこそのせき,鷺酒造店,福島県,いわき市,福島県いわき市植田町中央1-4-4
2718,清福,せいふく,鷺酒造店,福島県,いわき市,福島県いわき市植田町中央1-4-4
2721,三郎,さぶろう,馬場酒造本店,福島県,双葉郡,福島県双葉郡
2720,樂實,たのしみ,馬場酒造本店,福島県,双葉郡,福島県双葉郡
1270,天王山,てんのうざん,上田善治郎商店,福島県,双葉郡,福島県双葉郡
1338,土耕ん醸,どこんじょう,鈴木酒造店,福島県,双葉郡,福島県双葉郡浪江町請戸東向10
1337,磐城壽,,鈴木酒造店,福島県,双葉郡,福島県双葉郡浪江町請戸東向10
1976, 虹乃井,にじのい,虎屋本店,栃木県,宇都宮市,栃木県宇都宮市本町4-12
3675,喜連川 やすらぎの里,きつれがわ やすらぎのさと,虎屋本店,栃木県,宇都宮市,栃木県宇都宮市本町4-12
1975,七水,しちすい,虎屋本店,栃木県,宇都宮市,栃木県宇都宮市本町4-12
1974,菊,きく,虎屋本店,栃木県,宇都宮市,栃木県宇都宮市本町4-12
92,大英勇,だいえいゆう,小林杢三郎商店,栃木県,宇都宮市,栃木県宇都宮市
450,七井,ななついど,小林杢三郎商店,栃木県,宇都宮市,栃木県宇都宮市
3274,極一滴雫酒,きわみいってきしずくざけ,島崎酒造,栃木県,那須烏山市,栃木県那須烏山市中央1-11-18
1329,東力士,あずまりきし,島崎酒造,栃木県,那須烏山市,栃木県那須烏山市中央1-11-18
3678,廣重の郷 浮世酒,ひろしげのさと うきよざけ,島崎酒造,栃木県,那須烏山市,栃木県那須烏山市中央1-11-18
3273,熟露枯,うろこ,島崎酒造,栃木県,那須烏山市,栃木県那須烏山市中央1-11-18
449,四季桜,しきさくら,宇都宮酒造,栃木県,宇都宮市,栃木県宇都宮市柳田町248
1989,天琴,てんきん,外池荘五郎商店,栃木県,宇都宮市,栃木県宇都宮市石井町1818-3
1988,東錦,あずまにしき,外池荘五郎商店,栃木県,宇都宮市,栃木県宇都宮市石井町1818-3
451,日光誉,にっこうほまれ,渡辺佐平商店,栃木県,日光市,栃木県日光市今市450
94,清開,せいかい,渡辺佐平商店,栃木県,日光市,栃木県日光市今市450
1604,柏盛,かしわざかり,片山酒造,栃木県,日光市,栃木県日光市瀬川146-2
3575,日光路,にっこうじ,片山酒造,栃木県,日光市,栃木県日光市瀬川146-2
452,惣誉,そうほまれ,惣誉酒造,栃木県,芳賀郡,栃木県芳賀郡市貝町上根539
1981,泉月花,せんげつか,島崎泉治商店,栃木県,芳賀郡,栃木県芳賀郡茂木町茂木辺1720
1984,島﨑雲圃,しまざきうんぽ,島崎泉治商店,栃木県,芳賀郡,栃木県芳賀郡茂木町茂木辺1720
1983,栄屋利兵衛,さかえやりへえ,島崎泉治商店,栃木県,芳賀郡,栃木県芳賀郡茂木町茂木辺1720
1982,棚田の雫,たなだのしずく,島崎泉治商店,栃木県,芳賀郡,栃木県芳賀郡茂木町茂木辺1720
2779,望bo:,ぼう,外池酒造店,栃木県,芳賀郡,栃木県芳賀郡益子町塙333-1
1762,燦爛,さんらん,外池酒造店,栃木県,芳賀郡,栃木県芳賀郡益子町塙333-1
3247,世は満続,よはまんぞく,辻善兵衛商店,栃木県,真岡市,栃木県真岡市田町1041-1
3246,辻寛之,つじひろゆき,辻善兵衛商店,栃木県,真岡市,栃木県真岡市田町1041-1
3248,辻風,つじかぜ,辻善兵衛商店,栃木県,真岡市,栃木県真岡市田町1041-1
1469,辻善兵衛,つじぜんべえ,辻善兵衛商店,栃木県,真岡市,栃木県真岡市田町1041-1
1468,桜川,さくらがわ,辻善兵衛商店,栃木県,真岡市,栃木県真岡市田町1041-1
1616,姿,すがた,飯沼銘醸,栃木県,栃木市,栃木県栃木市西方町元850
3215,SG,えすじー,飯沼銘醸,栃木県,栃木市,栃木県栃木市西方町元850
1465,杉並木,すぎなみき,飯沼銘醸,栃木県,栃木市,栃木県栃木市西方町元850
455,万延,まんえん,若駒酒造,栃木県,小山市,栃木県小山市小薬169-1
456,若駒,わかこま,若駒酒造,栃木県,小山市,栃木県小山市小薬169-1
1724,善十郎,ぜんじゅうろう,若駒酒造,栃木県,小山市,栃木県小山市小薬169-1
454,羽衣伝説,はごろもでんせつ,若駒酒造,栃木県,小山市,栃木県小山市小薬169-1
3238,鴎樹,おうじゅ,杉田酒造,栃木県,小山市,栃木県小山市上泉237
1986,発光路強力,ほっこうじごうりき,杉田酒造,栃木県,小山市,栃木県小山市上泉237
3836,出流山,いづるさん,杉田酒造,栃木県,小山市,栃木県小山市上泉237
1985,雄東正宗,ゆうとうまさむね,杉田酒造,栃木県,小山市,栃木県小山市上泉237
2680,三福,さんぷく,三福酒造,栃木県,小山市,栃木県小山市南小林87
95,鳳凰美田,ほうおうびでん,小林酒造,栃木県,小山市,栃木県小山市卒島743
453,美田鶴,びでんづる,小林酒造,栃木県,小山市,栃木県小山市卒島743
1990,藤の盛,ふじのもり,平山酒造店,栃木県,大田原市,栃木県大田原市羽田1136
3262,池嶋,いけじま,池島酒造,栃木県,大田原市,栃木県大田原市下石上1227
3263,質素堅実,しっそけんじつ,池島酒造,栃木県,大田原市,栃木県大田原市下石上1227
1973,池錦,いけにしき,池島酒造,栃木県,大田原市,栃木県大田原市下石上1227
1991,鳳鸞,ほうらん,鳳鸞酒造,栃木県,大田原市,栃木県大田原市住吉町1-1-28
3679,桜の郷 喜連川,さくらのさと きつれがわ,渡辺酒造,栃木県,大田原市,栃木県大田原市須佐木797-1
1568,たまか,たまか,渡辺酒造,栃木県,大田原市,栃木県大田原市須佐木797-1
1567,旭興,きょくこう,渡辺酒造,栃木県,大田原市,栃木県大田原市須佐木797-1
96,天鷹,てんたか,天鷹酒造,栃木県,大田原市,栃木県大田原市蛭畑2166
1473,大那,だいな,菊の里酒造,栃木県,大田原市,栃木県大田原市片府田302-2
3649,鹿沼娘,かぬまむすめ,菊の里酒造,栃木県,大田原市,栃木県大田原市片府田302-2
1942,福寿松の井,ふくじゅまつのい,白相酒造,栃木県,那須郡,栃木県那須郡小川町715-2
1943,御用邸,ごようてい,白相酒造,栃木県,那須郡,栃木県那須郡小川町715-2
1941,とちあかね,とちあかね,白相酒造,栃木県,那須郡,栃木県那須郡小川町715-2
3587,寿一番,ことぶきいちばん,金子酒造,栃木県,那須郡那,栃木県那須郡那珂川町馬頭354
3586,栄冠,えいかん,金子酒造,栃木県,那須郡那,栃木県那須郡那珂川町馬頭354
3588,鳴竜,なきりゅう,金子酒造,栃木県,那須郡那,栃木県那須郡那珂川町馬頭354
3667,尊氏,たかうじ,和泉酒造店,栃木県,足利市,栃木県足利市助戸3-395
1992,初戎,はつえびす,吉井酒造,栃木県,佐野市,栃木県佐野市金屋下町2445
1112,華囲香,かいか,第一酒造,栃木県,佐野市,栃木県佐野市田島町488
459,開華,かいか,第一酒造,栃木県,佐野市,栃木県佐野市田島町488
3479,開花,かいか,第一酒造,栃木県,佐野市,栃木県佐野市田島町488
1327,愛乃澤,あいのさわ,相沢酒造,栃木県,佐野市,栃木県佐野市堀米町3954-1
1328,旭城,きょくじょう,相沢酒造,栃木県,佐野市,栃木県佐野市堀米町3954-1
2651,森羅万象,しんらばんしょう,北関酒造,栃木県,栃木市,栃木県栃木市田村町480
1978,北冠,ほっかん,北関酒造,栃木県,栃木市,栃木県栃木市田村町480
1325,若盛,わかざかり,西堀酒造,栃木県,小山市,栃木県小山市粟宮1452
2913,西堀,にしぼり,西堀酒造,栃木県,小山市,栃木県小山市粟宮1452
1326,門外不出,もんがいふしゅつ,西堀酒造,栃木県,小山市,栃木県小山市粟宮1452
3676,樺山,かばやま,井上清吉商店,栃木県,宇都宮市,栃木県宇都宮市白沢町1901-1
93,澤姫,さわひめ,井上清吉商店,栃木県,宇都宮市,栃木県宇都宮市白沢町1901-1
2895,霧降,きりふり,せんきん,栃木県,さくら市,栃木県さくら市馬場106
1619,葵日光,あおいにっこう,せんきん,栃木県,さくら市,栃木県さくら市馬場106
3677,羽水,うすい,せんきん,栃木県,さくら市,栃木県さくら市馬場106
457,仙禽,せんきん,せんきん,栃木県,さくら市,栃木県さくら市馬場106
1210,富美川,とみかわ,富川酒造店,栃木県,矢板市,栃木県矢板市大槻998
1209,忠愛,ちゅうあい,富川酒造店,栃木県,矢板市,栃木県矢板市大槻998
1980,新郎,しんろう,小島酒造店,栃木県,塩谷郡,栃木県塩谷郡塩谷町風見1185
1979,かんなびの里,かんなびのさと,小島酒造店,栃木県,塩谷郡,栃木県塩谷郡塩谷町風見1185
458,松の寿,まつのことぶき,松井酒造店,栃木県,塩谷郡,栃木県塩谷郡塩谷町船生3683
97,十一正宗,じゅういちまさむね,森戸酒造,栃木県,矢板市,栃木県矢板市東泉645
1816,朝日栄,あさひさかえ,相良酒造,栃木県,栃木市,栃木県栃木市岩舟町静3624
3837,酒善,さけよし,相良酒造,栃木県,栃木市,栃木県栃木市岩舟町静3624
3582,三毳山,みかもやま,相良酒造,栃木県,栃木市,栃木県栃木市岩舟町静3624
1977,黒龍,こくりゅう,大平酒造,栃木県,栃木市,栃木県栃木市大平町下皆川747
2504,誠の心,まことのこころ,山崎酒造,群馬県,太田市,群馬県太田市新田木崎町966
2502,太平記の里,たいへいきのさと,山崎酒造,群馬県,太田市,群馬県太田市新田木崎町966
2503,日本譽,にほんほまれ,山崎酒造,群馬県,太田市,群馬県太田市新田木崎町966
1499,利根川育ち,とねがわそだち,山川酒造,群馬県,邑楽郡,群馬県邑楽郡千代田町赤岩185-3
1498,光東,こうとう,山川酒造,群馬県,邑楽郡,群馬県邑楽郡千代田町赤岩185-3
2493,観音桜,かんのんさくら,岡村合名,群馬県,高崎市,群馬県高崎市台町5
2494,泉末広,いずみすえひろ,岡村合名,群馬県,高崎市,群馬県高崎市台町5
2195,朝日桜,あさひざくら,美峰酒類,群馬県,高崎市,群馬県高崎市歌川町1
2196,蔵自慢,くらじまん,美峰酒類,群馬県,高崎市,群馬県高崎市歌川町1
